doi,work_id,title,year,best_sibling_overlap,n_records,admitted_c048
10.1080/09513590.2019.1653564,31532314,"449 SCS23 鋳物の HAZ 割れ機構とピーニングの効果について(ステンレス鋼, 性質, 日本鉄鋼協会 第 97 回(春季)講演大会)",1979.0,0.0,2,False
10.1080/09513590.2019.1653564,2974601104,Does subclinical hypothyroidism and/or thyroid autoimmunity influence the IVF/ICSI outcome? Review of the literature,2019.0,0.0,2,False
10.1080/09513590.2021.2006466,34937515,Discurso del M. R. Arzobispo de Granada en el acto de presentar al Padre Santo la peregrinacion espanola el dia 16 de octubre de 1876,1876.0,0.0,2,False
10.1080/09513590.2021.2006466,4200565759,Evaluation of embryo aneuploidy (PGT-A) and endometrial receptivity (ERA) testing in patients with recurrent implantation failure in ICSI cycles,2021.0,0.0,2,False
10.1080/09513590.2021.2006508,34937508,Конституция Российской Федерации и государственная безопасность,2011.0,0.0,2,False
10.1080/09513590.2021.2006508,4200341025,The effectiveness of micronized progesterone in the complex therapy of ‘thin endometry’ syndrome,2021.0,0.0,2,False
10.1080/09513590.2023.2263085,37913814,Shadows on the Teche Plantation,1834.0,0.0,2,False
10.1080/09513590.2023.2263085,4388164625,Is elevated baseline SHBG associated with increased ovulation?,2023.0,0.0,2,False
10.1080/0953710021000062914,12623443,E and P spending will post a solid increase in 1990,1990.0,0.0,2,False
10.1080/0953710021000062914,2031065318,"Both the ADP receptors P2Y 1 and P2Y 12 , play a role in controlling shape change in human platelets",2003.0,0.0,2,False
10.1080/09537104.2019.1595564,30973035,ドイツのコーポレート・ガバナンス・システムの特徴 : ゲルムの実証分析の基礎,2012.0,0.0,2,False
10.1080/09537104.2019.1595564,2936337412,Evaluation of an <i>in vitro</i> coronary stent thrombosis model for preclinical assessment,2019.0,0.0,2,False
10.1080/09537104.2021.2009453,34957922,El cáliz de letras: historia del vino en la literatura,2006.0,0.0,2,False
10.1080/09537104.2021.2009453,4200488522,Mass cytometry of platelet-rich plasma: a new approach to analyze platelet surface expression and reactivity,2021.0,0.0,2,False
10.1080/09540121.2011.630348,22087574,Robust watermarking schemes for multimedia protection,2007.0,0.0,2,False
10.1080/09540121.2011.630348,2037598852,"Belief in a just world, generalised self-efficacy and stigma may contribute to unsafe sexual intentions via a reduced perception of vulnerability to HIV/AIDS amongst young people in Ghana",2011.0,0.0,2,False
10.1080/09540121.2012.674093,22533677,Open and Distance Learning Today. Routledge Studies in Distance Education Series.,1995.0,0.0,2,False
10.1080/09540121.2012.674093,2002212534,"HIV/AIDS knowledge, contraceptive knowledge, and condom use among unmarried youth in China",2012.0,0.0,2,False
10.1080/09540121.2013.855294,24191735,Mexican meat consumption characterization,1998.0,0.0,2,False
10.1080/09540121.2013.855294,2073674462,Factors associated with desire for children among HIV-infected women and men: A quantitative and qualitative analysis from Malawi and implications for the delivery of safer conception counseling,2013.0,0.0,2,False
10.1080/09540121.2019.1695736,31752503,IMPROVING HGV SAFETY - FRONT UNDERRUN GUARDS AND ANTI-LOCK BRAKING SYSTEMS,1991.0,0.0,2,False
10.1080/09540121.2019.1695736,2989726745,Awareness and knowledge about HIV/AIDS among women of reproductive age in Tajikistan,2019.0,0.0,2,False
10.1080/09540121.2021.1925213,33975482,D-5 事務室における複数の吹出口を用いた局所高効率空調に関する研究 : (その1)低風速吹出方式と床吹出方式に関する模型実験,2000.0,0.0,2,False
10.1080/09540121.2021.1925213,3162188679,"Associations in preventive sexual health service utilization and pre-exposure prophylaxis (PrEP) interest among young Black women in the United States, 2018",2021.0,0.0,2,False
10.1080/09553008214550621,6980202,Informe preliminar sobre las posibles termas públicas de Asturica Augusta,1986.0,0.0,2,False
10.1080/09553008214550621,2166771780,Ultraviolet Radiation Sensitivity of Proliferating and Differentiated Human Neuroblastoma Cells,1982.0,0.0,2,False
10.1080/09553009114552331,1679088,Questions de criminologie clinique,1989.0,0.0,2,False
10.1080/09553009114552331,2126568222,Delayed Reproductive Death in X-irradiated Chinese Hamster Ovary Cells,1991.0,0.0,2,False
10.1080/09593330.2011.579184,22629619,"Diversity of nickel ligands in nodule cytosol, nickel transport, and expression of a nickel-dependent enzyme in endosymbiotic bacteria as affected by the legume host",2010.0,0.0,2,False
10.1080/09593330.2011.579184,1966730022,"Synthesis, characterization and applications of a new cation exchanger tamarind sulphonic acid (TSA) resin",2011.0,0.0,2,False
10.1080/09593985.2018.1461285,29683759,Pigments and Anti-Cholesterol Agent Production by Monascus kaoliang KB9 and Its Color Mutants in Rice Solid Cultures,2009.0,0.0,2,False
10.1080/09593985.2018.1461285,2800031254,Factor structure of the German version of the pain attitudes and beliefs scale for physiotherapists,2018.0,0.0,2,False
10.1080/09638288.2022.2096127,35798682,Информационно-измерительная система водоИ теплоснабжения на основе ультразвуковой расходометрии,2007.0,0.0,2,False
10.1080/09638288.2022.2096127,4284886710,Roland-Morris disability questionnaire is bidimensional and has 16 items when applied to community-dwelling older adults with low back pain,2022.0,0.0,2,False
10.1080/09647040903018402,20183215,Cultuur en kennis. Over de problemen maar ook de kansen van cultuurvergelijkend onderzoek,2000.0,0.0,2,False
10.1080/09647040903018402,1992768869,Face to Face with Phineas Gage,2009.0,0.0,2,False
10.1080/09658210244000207,12396650,Romanización y lengua vasca,1984.0,0.0,2,False
10.1080/09658210244000207,2086160064,Directed remembering: Subliminal cues alter nonconscious memory strategies,2002.0,0.0,2,False
10.1080/09658210344000620,15847225,Development and application of the Coal Quality Impact Model: CQIM trademark,1990.0,0.0,3,False
10.1080/09658211.2010.511234,20924951,La mediación en familia.,2008.0,0.0,2,False
10.1080/09658211.2010.511234,2065911921,Conceptual and non-conceptual repetition priming in category exemplar generation: Evidence from bilinguals,2010.0,0.0,2,False
10.1080/09658211.2012.654796,22360761,An investigation into selected factors on academic self-concept among primary school pupils in Bondo district,2011.0,0.0,2,False
10.1080/09658211.2012.654796,2020862796,Remembering the past and imagining the future: Examining the consequences of mental time travel on memory,2012.0,0.0,2,False
10.1080/09658211.2014.916304,24813366,"Manuel García Prieto, Marqués de Alhucemas, 1859-1938: actuación política e intervenciones parlamentarias",2004.0,0.0,2,False
10.1080/09658211.2014.916304,2089685392,Adaptive memory: Animacy effects persist in paired-associate learning,2014.0,0.0,2,False
10.1080/09658211.2017.1296164,28276974,Stress-induced detwinning in copper,2014.0,0.0,2,False
10.1080/09658211.2017.1296164,2738670526,Memory skills mediating superior memory in a world-class memorist,2017.0,0.0,2,False
10.1080/09658211.2020.1735445,32107971,Refractory coatings; Tugoplavkie pokrytiya,1973.0,0.0,2,False
10.1080/09658211.2020.1735445,3008795643,The feature boost in false memory: the roles of monitoring and critical item identifiability,2020.0,0.0,2,False
10.1080/09688080.2017.1400361,29189110,Fast Broadband Integral Equation Solver using a Multi-Resolution Basis,2010.0,0.0,2,False
10.1080/09688080.2017.1400361,2772619545,Protecting safe abortion in humanitarian settings: overcoming legal and policy barriers,2017.0,0.0,2,False
10.1080/10255842.2010.493508,21390930,Financing options for projects converting forestry and farm wastes to energy,1980.0,0.0,2,False
10.1080/10255842.2010.493508,2040726279,A technical method using musculoskeletal model to analyse dynamic properties of muscles during human movement,2011.0,0.0,2,False
10.1080/10255842.2010.495873,2045855813,Investigation of glue injection during portal embolisation,2010.0,0.0,2,False
10.1080/10255842.2010.495873,19603305,A Devoção Do Povo Português A Nossa Senhora Nos Tempos Modernos,1987.0,0.0,2,False
10.1080/10255842.2010.540758,21229412,Low Voltage DNA Sequencing Platform Utilizing Picofluidic Electrowetting Devices,2011.0,0.0,2,False
10.1080/10255842.2010.540758,2041571426,Fast 3D reconstruction of the lower limb using a parametric model and statistical inferences and clinical measurements calculation from biplanar X-rays,2011.0,0.0,2,False
10.1080/10255842.2012.736969,23148454,IT i lokalsamhället : konsumentmakt eller operatörsdominans,2012.0,0.0,2,False
10.1080/10255842.2012.736969,2093981934,Simulation of bone remodelling in orthodontic treatment,2012.0,0.0,2,False
10.1080/10255842.2016.1183123,27145118,A Music Composition Model with Genetic Programming,2010.0,0.0,2,False
10.1080/10255842.2016.1183123,2345581591,Determining residual reduction algorithm kinematic tracking weights for a sidestep cut via numerical optimization,2016.0,0.0,2,False
10.1080/10255842.2022.2114793,36006368,"Private equity fund investing : investment strategies, entry order and performance",2011.0,0.0,2,False
10.1080/10255842.2022.2114793,4293047505,Modeling the transmission phenomena of water-borne disease with non-singular and non-local kernel,2022.0,0.0,2,False
10.1080/10255842.2022.2115292,36006375,"Susceptibility of orphaned youth towards smoking tobacco, cannabis, and heroin in Tanzania, Dar es Salaam",2013.0,0.0,2,False
10.1080/10255842.2022.2115292,4293048645,Central arterial pressure and patient-specific model parameter estimation based on radial pressure measurements,2022.0,0.0,2,False
10.1080/10255842.2023.2239417,37680130,Resistance Noise and Morphology in Percolating Films of Ag on Si(111),2005.0,0.0,2,False
10.1080/10255842.2023.2239417,4386530104,Biofidelity assessment of the GHBMC M50-O in a rear-facing seat configuration during high-speed frontal impact,2023.0,0.0,2,False
10.1080/10398560902914581,20455798,Lingüística evolutiva: Hacia un enfoque modular e internista,2004.0,0.0,2,False
10.1080/10398560902914581,2157468640,Pubertal Process and Green-Sickness in Renaissance Drama: A Form Fruste of Anorexia Nervosa?,2009.0,0.0,2,False
10.1080/10408398.2022.2075313,2233189435,Estatuto Marco y Estatuto Básico,2010.0,0.0,2,False
10.1080/10408398.2022.2075313,4280494723,Encapsulation of tannins and tannin-rich plant extracts by complex coacervation to improve their physicochemical properties and biological activities: A review,2022.0,0.0,2,False
10.1080/10408398.2024.2435597,39621023,Los límites de las Ciencias Sociales,2000.0,0.0,2,False
10.1080/10408398.2024.2435597,4404919263,Emerging perspectives on analytical techniques and machine learning for food metabolomics in the era of industry 4.0: a systematic review,2024.0,0.0,2,False
10.1080/10408440490920104,16097138,Gode rutiner ved matservering i barnehager og på SFO,2012.0,0.0,2,False
10.1080/10408440490920104,2120543755,A Review of the Endocrine Activity of Parabens and Implications for Potential Risks to Human Health,2005.0,0.0,2,False
10.1080/10408440601177723,17453936,Социально-экономическая политика США в 80-е гг. Xix В. .,2009.0,0.0,2,False
10.1080/10408440601177723,2150553161,Ethyl<i>tertiary</i>-Butyl Ether: A Toxicological Review,2007.0,0.0,2,False
10.1080/10408444.2023.2250387,37737155,Un modelo social leonés en crecimiento: la Vega Baja del Esla entre 1700 y 1850,1998.0,0.0,2,False
10.1080/10408444.2023.2250387,4386945283,The environment and male reproductive system: the potential role and underlying mechanisms of cadmium in testis cancer,2023.0,0.0,2,False
10.1080/10410230701306990,17523857,Service-based Maintenance Process(SMP),2010.0,0.2,2,False
10.1080/10410230701306990,2071362504,"The Effects of a Computer-Based Pregnancy, STD, and HIV Prevention Intervention: A Nine-School Trial",2007.0,0.2,2,False
10.1080/1042517021000003897,12652910,"Advances in Supply Chain Management: Concepts, Methodologies and Applications",2011.0,0.0,2,False
10.1080/1042517021000003897,2057551997,Cloning and Characterization of a Gene Encoding Glutathione-regulated Potassium-efflux System Protein KefKL from the Endosymbiont Wolbachia,2002.0,0.0,2,False
10.1080/10495398.2022.2070184,35544609,Penerapan Watermarking Pada Citra Menggunakan Teknik Singular Value Decomposition-Discrete Cosine Transform Berdasarkan Local Peak signal To Noise Ratio,2010.0,0.0,2,False
10.1080/10495398.2022.2070184,4280506483,Effect on physiological parameters and semen quality upon oral administration of fresh onion juice to V-line rabbit buck during severe heat stress,2022.0,0.0,2,False
10.1080/10495398.2022.2092742,35767335,Cryptoglyph: dialogues in many tongues in the hidden crevices of an open city,2004.0,0.0,2,False
10.1080/10495398.2022.2092742,4283688592,Selection of a stable reference gene for relative copy number profiling of porcine chromosomal genes using SYBR green qPCR,2022.0,0.0,2,False
10.1080/10495398.2023.2221703,37288766,"Beberapa cerita bermotif penjelmaan dalam sastra Nusantara / Prih Suharto, Amir Mahmud, Sulistiati",1994.0,0.0,2,False
10.1080/10495398.2023.2221703,4379768543,Prokaryotic expression of the V protein of the peste des petits ruminants virus and development of an indirect ELISA,2023.0,0.0,2,False
10.1080/10495398.2024.2427757,39558653,Hipoacusias secundarias a enfermedades sistemáticas,1989.0,0.0,2,False
10.1080/10495398.2024.2427757,4404508468,Comparative analysis of differentially expressed genes and transcripts in the ovary of yak in estrus and anestrus,2024.0,0.0,2,False
10.1080/10503300903436710,20099205,The Cosmic Ray Riemann Problem,1999.0,0.0,2,False
10.1080/10503300903436710,2043710537,Exploration of personality factors and their predictive impact on therapy utilization: The externalizing mode of functioning,2010.0,0.0,2,False
10.1080/10503307.2017.1422216,29336228,امکان سنجی پالایش علفکش متری بیوزین در خاک با کاربرد کودهای آلی,2013.0,0.0,2,False
10.1080/10503307.2017.1422216,2783066756,The Multitheoretical List of Therapeutic Interventions – 30 items (MULTI-30),2018.0,0.0,2,False
10.1080/10538710802584643,19197617,MIlano: spunti di approfondimento sulle Tiegellampen III,2005.0,0.0,2,False
10.1080/10538710802584643,1972561362,Pathological Dissociation as Measured by the Child Dissociative Checklist,2009.0,0.0,2,False
10.1080/10538712.2022.2147888,36398799,政府開発援助 : その現状と問題点:日本と欧州連合の場合,1997.0,0.0,2,False
10.1080/10538712.2022.2147888,4309363028,Intergenerational Continuity of Child Sexual Abuse: Comparison of Mother and Emerging Adult Dyads,2022.0,0.0,2,False
10.1080/10550490701756120,18214726,Héliodore chassé du Temple de: Francesco Solimena: le rôle complexe de l'esquisse conservée au Louvre,2010.0,0.0,2,False
10.1080/10550490701756120,2101628508,Acamprosate Efficacy in Alcohol‐Dependent Patients: Summary of Results from Three Pivotal Trials,2008.0,0.0,2,False
10.1080/10610278.2013.817581,26052191,Sul diritto finanziario e tributario. In margine ad una polemica,2005.0,0.0,2,False
10.1080/10610278.2013.817581,1972707096,Super-secondary structure peptidomimetics: design and synthesis of an α–α hairpin analogue,2013.0,0.0,2,False
10.1080/10615806.2013.809420,23805855,Unconventional Warfare: Rebuilding U.S. Special Opperations Forces,1998.0,0.0,2,False
10.1080/10615806.2013.809420,2162999265,Human freezing in response to affective films,2013.0,0.0,2,False
10.1080/10615806.2014.968563,25264711,Предварительные результаты комплексного биотестирования углеродного наноматериала перспективного носителя лекарственных препаратов,2010.0,0.0,2,False
10.1080/10615806.2014.968563,2050844422,Physiological and emotional responses to subjective social evaluative threat in daily life,2014.0,0.0,2,False
10.1080/10615806.2022.2113993,36062483,Naturaleza del control financiero en la Administración pública,1982.0,0.0,2,False
10.1080/10615806.2022.2113993,4294670032,The role of meaning in life in psychological distress during the COVID-19 pandemic,2022.0,0.0,2,False
10.1080/10618600.2020.1853550,34898969,Session E-5: Use of Phycocyanin to Teach Protein Folding,2013.0,0.0,2,False
10.1080/10618600.2020.1853550,3107851501,Additive Functional Cox Model,2020.0,0.0,2,False
10.1080/10635150802044037,18570031,"Категории диалектики (теоретико-методологические проблемы) : Цикл лекций: Учебное пособие по курсу ""Онтология и теория познания""",2003.0,0.0,2,False
10.1080/10635150802044037,2168167358,Optimizing Automated AFLP Scoring Parameters to Improve Phylogenetic Resolution,2008.0,0.0,2,False
10.1080/10715760601184819,17454140,Attention to social and mechanical objects in relation to autism traits and social anxiety,2013.0,0.0,2,False
10.1080/10715760601184819,2051486493,Low oxygen tension alleviates oxidative damage and delays cellular senescence in G6PD-deficient cells,2007.0,0.0,2,False
10.1080/10715762.2018.1506877,30079776,"Intervju med Lena Halldenius, docent i praktisk filosofi vid Malmö högskola",2009.0,0.0,2,False
10.1080/10715762.2018.1506877,2887572333,DNA damage and protein oxidation associated with ageing correlate with cognitive dysfunction in a Malaysian population,2018.0,0.0,2,False
10.1080/10810730802412271,18958780,E-learning in the University: Some Constructionist Perspectives,2005.0,0.0,2,False
10.1080/10810730802412271,2032860992,Reproductive Health Information for Young Women in Kazakhstan: Disparities in Access by Channel,2008.0,0.0,2,False
10.1080/10826084.2020.1817085,32924731,Verkberättelse som pilgrimage,2013.0,0.0,2,False
10.1080/10826084.2020.1817085,3086780997,College Alcohol Beliefs and Alcohol Outcomes: The Mediating Effects of Alcohol Protective Behavioral Strategies,2020.0,0.0,2,False
10.1080/10837450.2020.1743719,32367756,THE ENZYMATIC SYNTHESIS OF PROTEIN. III THE EFFECT OF THE HYDROGEN ION CONCENTRATION ON PEPTIC SYNTHESIS,1925.0,0.111,2,False
10.1080/10837450.2020.1743719,3021235836,A model-based approach for the rational design of the freeze-thawing of a protein-based formulation,2020.0,0.111,2,False
10.1080/10888705.2013.768903,23544754,昭和二十一年 日本国憲法 昭和天皇はどうご覧になったか (戦後70年記念特大号) -- (戦後70年「70人の証言」),2015.0,0.0,2,False
10.1080/10888705.2013.768903,2022926695,"Effect of Breed, Cage Type, and Reproductive Phase on Fecal Corticosterone Levels in Doe Rabbits",2013.0,0.0,2,False
10.1080/10915810701663168,18273451,La mise en dialogue de la nature dans les réserves de biosphère : les voies de la gouvernance,2011.0,0.0,2,False
10.1080/10915810701663168,4251391767,Final Report on the Safety Assessment of Hexamidine and Hexamidine Diisethionate1,2007.0,0.0,2,False
10.1080/10915810802513403,19037797,El riego de la cebada y del girasol en función de las directrices de la P.A.C,1992.0,0.0,2,False
10.1080/10915810802513403,2005513694,Studies of the Toxicological Potential of Capsinoids: III. A Two-Generation Reproduction Study of CH-19 Sweet Extract in Rats,2008.0,0.0,2,False
10.1080/10934528709375383,27818571,Más que pájaros ... nos jugamos mucho,2013.0,0.0,2,False
10.1080/10934528709375383,2023970176,Chromosome breakage and sister chromatid exchange analysis in computer operators,1987.0,0.0,2,False
10.1080/10937400802545078,19117208,Learning difficulties and ethnicity.,2001.0,0.0,2,False
10.1080/10937400802545078,2116731347,"Osprey: Worldwide Sentinel Species for Assessing and Monitoring Environmental Contamination in Rivers, Lakes, Reservoirs, and Estuaries",2009.0,0.0,2,False
10.1080/110241500447308,11097158,DOSE ESTIMATION OF ELECTRON BEAM BY GLASS METHOD,1965.0,0.0,2,False
10.1080/110241500447308,2043250131,Experimental Acute Necrotising Pancreatitis: Evaluation and Characterisation of a Model of Intraparenchymal Injection of Sodium Taurocholate in Rats,2000.0,0.0,2,False
10.1080/1120009x.1991.11739057,1850454,Modular Instruction--An Alternative Strategy in Higher Education.,1976.0,0.0,2,False
10.1080/1120009x.1991.11739057,2418562204,Modulation of the Intrinsic Antiviral Activity by<i>Escherichia coli</i>Endotoxin in Macrophages from Patients with Neoplasia,1991.0,0.0,2,False
10.1080/12298093.2020.1763116,37970563,野村純一『新・桃太郎の誕生 : 日本の「桃ノ子太郎」たち』,2008.0,0.0,2,False
10.1080/12298093.2020.1763116,3026396268,"Identification, Characterization, and Pathogenicity of<i>Colletotrichum</i>Species Causing Anthracnose of Peach in Korea",2020.0,0.0,2,False
10.1080/13543784.2021.1847270,33151781,Becoming An Electrician,2012.0,0.0,2,False
10.1080/13543784.2021.1847270,3096318449,An overview on the use of antivirals for the treatment of patients with COVID19 disease,2020.0,0.0,2,False
10.1080/13648470.2016.1209636,27830941,Expectations d'efficacité et pratiques rituelles collectives,2000.0,0.0,2,False
10.1080/13648470.2016.1209636,2555120203,"‘The child that<i>tiire</i>doesn't give you, God won't give you either.’ The role of<i>Rotheca myricoides</i>in Somali fertility practices",2016.0,0.0,2,False
10.1080/13648470701612620,27268746,Auslegung eines Rohrbündelwärmeübertragers für Flüssigsalz-Wärmespeicher an solarthermischen Kraftwerken,2007.0,0.0,2,False
10.1080/13648470701612620,1987755169,Wrongdoing and Retribution: Children's Conceptions of Illness Causality in a Central Indian Village,2007.0,0.0,2,False
10.1080/136828298247811,9709435,Rôle de la SUMO E3 ligase PIASy dans les mécanismes de contrôle de la prolifération cellulaire et de réponse aux dommages,2007.0,0.0,2,False
10.1080/136828298247811,1641789511,When is a velar an alveolar? Evidence supporting a revised psycholinguistic model of speech production in children,1998.0,0.0,2,False
10.1080/13691050801894819,18484379,Anesthesia Clinical Core Competencies and High Fidelity Human Simulation,2014.0,0.0,2,False
10.1080/13691050801894819,2129273264,Help‐seeking behaviour for sexual‐health concerns: a qualitative study of men in Zimbabwe,2008.0,0.0,2,False
10.1080/13691050903359257,19904645,Review and evaluation of literature on coal and nuclear fuel cycle risk comparisons,1984.0,0.0,2,False
10.1080/13691050903359257,2041090636,"The State, the family and language of ‘social evils’: re-stigmatising victims of trafficking in Vietnam",2009.0,0.0,2,False
10.1080/13691058.2014.972457,25391022,El analisis de inversiones para el servicio municipal de agua potable,1996.0,0.0,2,False
10.1080/13691058.2014.972457,2077151645,"Postponing sexual debut among university youth: how do men and women differ in their perceptions, values and non-penetrative sexual practices?",2014.0,0.0,2,False
10.1080/13691058.2015.1078911,26529099,Industrial Marketing Organization and the IMP Approach: A Comparative Analysis,2007.0,0.0,2,False
10.1080/13691058.2015.1078911,1922458263,Women’s experiences with medication for menstrual regulation in Bangladesh,2015.0,0.0,2,False
10.1080/13691058.2021.1946156,34288831,"The Economics -- Conventional, Behavioral, and Political -- of ""Subsequent Remedial Measures"" Evidence",2010.0,0.0,2,False
10.1080/13691058.2021.1946156,3184440622,Facilitating an encounter with a new sexuality discourse: the role of civic communicators in building sexual health literacy among newly arrived migrants,2021.0,0.0,2,False
10.1080/13691058.2022.2159066,36592957,Pete Seeger concert ephemera,2010.0,0.0,2,False
10.1080/13691058.2022.2159066,4313422775,Reimagining sexual and reproductive healthcare for LGBTQ communities,2023.0,0.0,2,False
10.1080/13691058.2023.2201356,37139841,Calendula officinalis L.: analisi quali-quantitativa di estratti ottenuti con fluido supercritico,2009.0,0.0,2,False
10.1080/13691058.2023.2201356,4368356144,Sexual and reproductive health knowledges: a study with Pacific young people enrolled in an Aotearoa New Zealand tertiary institution,2023.0,0.0,2,False
10.1080/13697137.2018.1439913,29493295,'The prodigal child': a legal inquiry into the mechanisms for the rehabilitation and reintegration of juvenile detainees: lessons from Mauritius,2010.0,0.0,2,False
10.1080/13697137.2018.1439913,2791916775,Surgical challenges in the treatment of perimenopausal and postmenopausal endometriosis,2018.0,0.0,2,False
10.1080/13697137.2023.2171287,36722687,Adsorption characteristics of thiobacillus ferrooxidans on surface of sulfide minerals,2005.0,0.0,2,False
10.1080/13697137.2023.2171287,4318753639,Validation of a clinical tool for vestibular trophism in postmenopausal women,2023.0,0.0,2,False
10.1080/13697137.2023.2213827,37288964,Effect of different iodine intake on schoolchildren＇s thyroid diseases and intelligence in rural areas,2004.0,0.0,2,False
10.1080/13697137.2023.2213827,4379768446,"The vagina as source and target of androgens: implications for treatment of GSM/VVA, including DHEA",2023.0,0.0,2,False
10.1080/13803395.2015.1018145,25819174,Emission-line spectrophotometry of the pre-main-sequence star AS 353A,1990.0,0.0,2,False
10.1080/13803395.2015.1018145,2043415164,Increased impulsivity in pathological gambling: Considering nicotine dependence,2015.0,0.0,2,False
10.1080/13803395.2019.1602111,30995891,"29pCH-5 二電子励起状態におけるH_2Oの光子標識付き電子エネルギー損失スペクトル : 入射電子エネルギー100eV,小散乱角における測定(29pCH 原子分子(原子・分子・イオン分光),領域1(原子分子・量子エレクトロニクス・放射線))",2014.0,0.0,2,False
10.1080/13803395.2019.1602111,2936886108,What a pooled data study tells us about the relationships between gender and knowledge of semantic categories,2019.0,0.0,2,False
10.1080/13803395.2023.2261633,37791494,Jugar a pensar amb l'art,2009.0,0.0,2,False
10.1080/13803395.2023.2261633,4387326688,Examination of the relationship between symptom and performance validity measures across referral subtypes,2023.0,0.0,2,False
10.1080/13825585.2022.2086682,37624047,회상요법을 적용한 집단콜라주 미술치료가 요양시설 치매노인의 문제행동에 미치는 효과,2010.0,0.0,2,False
10.1080/13825585.2022.2086682,4283326105,"Executive function and episodic memory composite scores in older adults: relations with sex, mood, and subjective sleep quality",2022.0,0.0,2,False
10.1080/14461242.2020.1789486,34018906,BibSonomy: a social bookmark and publication sharing system,2006.0,0.0,2,False
10.1080/14461242.2020.1789486,3041251986,Men and masculinities in qualitative research on vasectomy: perpetuation or progress?,2020.0,0.0,2,False
10.1080/14616734.2016.1181096,27239894,The guam phenomenon: its experience as a regional cooperation structure and its prospects as an international Organization,2008.0,0.0,2,True
10.1080/14616734.2016.1181096,2411542124,Parental loss of family members within two years of offspring birth predicts elevated absorption scores in college,2016.0,0.0,2,True
10.1080/14640749108400960,1775667,"A Arquitetura vai até a montanha: Unistamp Metalúrgica Várzea Paulista. Jarinu, SP",2012.0,0.0,2,False
10.1080/14640749108400960,2041595782,Central and Peripheral Precuing of Forced-Choice Discrimination,1991.0,0.0,2,False
10.1080/1464727002000198791,11844364,PRODUCTION OF BORON-10,1958.0,0.0,2,False
10.1080/1464727002000198791,1987606525,Ovulation induction for polycystic ovary syndrome,2000.0,0.0,2,False
10.1080/1464727022000199901,11897914,Mining association rules.,2001.0,0.0,2,False
10.1080/1464727022000199901,2007233430,Nurses as equals in the multidisciplinary team,2002.0,0.0,2,False
10.1080/1464727022000199941,11897918,Making to Taste: Culinary Experimentalism in Asian Pacific American Culture,2014.0,0.0,2,False
10.1080/1464727022000199941,2061520092,"Cryopreservation, screening and storage of sperm — The challenges for the twenty-first century",2002.0,0.0,2,False
10.1080/14647273.2020.1729944,3191343278,Reproductive outcomes after uterine septum resection,2020.0,0.0,2,False
10.1080/14647273.2020.1729944,4255654114,Fertility 2020Reproduction in a changing world9–11th JANUARY 2019EICC Edinburgh,2020.0,0.0,2,False
10.1080/14647273.2020.1794062,32698636,Икт-компетентность в современном образовании,2013.0,0.0,2,False
10.1080/14647273.2020.1794062,3044232822,Cumulative live birth rates among gestational surrogates in altruistic surrogacy arrangements,2020.0,0.0,2,False
10.1080/14647273.2021.1903099,33752548,"The Community's development policy: the view from inside. Notes prepared by Corrado Pirzio-Biroli [Delegation of the European Commission] for a Conference of Europeanists. Washington DC, 25 October, 1980",1980.0,0.0,2,False
10.1080/14647273.2021.1903099,3138841549,Analysis of blocking antibodies and lymphocyte subsets in patients with recurrent reproductive failure,2021.0,0.0,2,False
10.1080/14737159.2020.1743178,32178550,Le point sur les travaux de l'Afnor,2004.0,0.0,2,False
10.1080/14737159.2020.1743178,3011874646,Advances in quantitative immunohistochemistry and their contribution to breast cancer,2020.0,0.0,2,False
10.1080/14737159.2021.1954909,34308738,Журнал «Путь» в системе эмигрантской журналистики,2013.0,0.0,2,False
10.1080/14737159.2021.1954909,3179746581,Emerging Role of Extracellular Vesicles in Biomarking the Gastrointestinal Diseases,2021.0,0.0,2,False
10.1080/14737159.2023.2277373,37916853,Использование эпиталамина в комплексной терапии стволовых ишемических инсультов,2007.0,0.0,2,False
10.1080/14737159.2023.2277373,4388232964,Challenges associated with using extracellular vesicles as biomarkers in neurodegenerative disease,2023.0,0.0,2,False
10.1080/14737175.2020.1746644,32200686,"Review of D. Dennett, Freedom Evolves",2005.0,0.25,2,False
10.1080/14737175.2020.1746644,3012701197,Neuropsychological performance across symptom dimensions of obsessive-compulsive disorder: a comment on the state and critical review of the literature,2020.0,0.25,2,False
10.1080/14740338.2016.1206076,27351491,Senyawa Metabolit Penicillium spp. sebagai Bakterisida untuk Ralstonia solanacearum Penyebab Penyakit Layu Bakteri pada Cabai,2009.0,0.0,2,False
10.1080/14740338.2016.1206076,2474418761,Switching antiretroviral regimes for the treatment of HIV: safety implications,2016.0,0.0,2,False
10.1080/14756360701433414,18341260,Take Off Technical English for Engineering,2009.0,0.0,2,False
10.1080/14756360701433414,2012190601,"Targeting human DNA polymerase α for the inhibition of keratinocyte proliferation. Part 1. Homology model, active site architecture and ligand binding",2008.0,0.0,2,False
10.1080/14767058.2024.2354382,38782738,Experimental Study and Analysis on Performance and Dedusting Efficiency of Frothing Generator,2002.0,0.125,2,False
10.1080/14767058.2024.2354382,4398786847,"Short and long-term menstrual, reproductive, and mental health outcomes after the intrauterine use of chitosan tamponade or the Bakri balloon for severe postpartum hemorrhage: an observational study",2024.0,0.125,2,False
