pair_id,doi_r,doi_o,outcome,link_method,pdf_source,parse_method,has_abs,model,n_entries,pre_file,pre_rung,pre_prov,pre_resolved,pre_match,pre_outcome,pre_reason,pre_all,ft_file,ft_rung,ft_prov,ft_resolved,ft_match,ft_outcome,ft_reason,ft_all,cause
d40c9ed14e905ed0e6e3cd747d1721ca,10.17605/osf.io/hy2pc,10.1038/nature11005,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,2,cache/llm/targetoutcome_f65bffe94270ceef7e97890a23c6c6b9_33938cb663c2fbf11f382c0d2d0338db.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but gives no result or verdict about whether Garnett et al.'s finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_f65bffe94270ceef7e97890a23c6c6b9_83cc7ac688ad1e8b335e9f2cbc8d55c8.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the replication target but provides no results or conclusion about whether Garnett et al.'s finding was reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
99a4c9c565461a6ea685e32b5b745da4,10.17605/osf.io/db5zf,10.1016/0030-5073(76)90005-2,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.4-mini,6,cache/llm/targetoutcome_7efd42c3c2c3151290b9af819f660f74_49489d8a3e744373b813fa2e38b41605.json,abstract_or_refs,,False,named,cannot_be_determined,"The paper clearly identifies Staw (1976) as the replication target, but the supplied abstract does not report the replication study's result.",cannot_be_determined,cache/llm/targetoutcome_7efd42c3c2c3151290b9af819f660f74_4aec13a088bde44f69f84f816a30eb82.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies a planned direct replication of Staw (1976) but does not report any replication result or conclusion about whether the original finding held.,cannot_be_determined,B_fulltext_read_still_cbd
ee05f3939efb9d9c401c346857196cdc,10.17605/osf.io/fs7nb,10.1016/j.cell.2011.08.017,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,2,cache/llm/targetoutcome_e11316842cab863c8c337ceec57a56e0_0981271a88f7c0b894a7450af8a7b208.json,abstract_or_refs,,False,named,cannot_be_determined,"The title establishes the replication target, but the supplied text gives no evidence about whether the original finding was reproduced.",cannot_be_determined,cache/llm/targetoutcome_e11316842cab863c8c337ceec57a56e0_9316517500121433000b8bafcafe16fc.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the replication target but only describes a corrigendum and does not state whether the original finding was supported or failed.,cannot_be_determined,B_fulltext_read_still_cbd
070d5e9a16b4298629ae6c19254eba5f,10.17605/osf.io/cdqvh,10.1002/bdm.2039,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.4-mini,6,cache/llm/targetoutcome_ee67b738616bdbc0fef74e5e1e8454eb_34d2333f3d5778e7c1993409c07bb22b.json,abstract_or_refs,,False,named,cannot_be_determined,"The paper explicitly names Soliman and Buehler (2018) Study 1 as the replication target, and no outcome of that replication is stated in the supplied text.",cannot_be_determined,cache/llm/targetoutcome_ee67b738616bdbc0fef74e5e1e8454eb_54e4bb950fba31b0bf04420017764fc7.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,This is a preregistration that states an intended replication but provides no results or verdict about whether the original finding held.,cannot_be_determined,B_fulltext_read_still_cbd
3243f290f1df042fc1523cc2cfa41ef1,10.17605/osf.io/ctfwq,10.1037/0022-3514.81.1.146,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,5,cache/llm/targetoutcome_7118e6f54b2f4189014599c00f03035c_064ac79cd4d839284ed7ad7ed6d61d40.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies the study being replicated, but the supplied text contains no results or verdict about whether its findings were reproduced.",cannot_be_determined,cache/llm/targetoutcome_f812e71c630f7194ea52b030524b7fcd_fdb2745d880d838396a78883d7187b45.json,fulltext,the discussion / conclusion section of t,True,named,mixed,"The authors explicitly describe the replication as providing mixed support, with some original findings supported and others not supported.",mixed,A_fulltext_settled_but_carried_cbd_shipped
57142ae819d6f89beac7290a817f141e,10.17605/osf.io/9esva,10.1037/0022-3514.49.6.1621,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,8,cache/llm/targetoutcome_78c733132ef011ae645f79aa66ab0b0c_00240c49d30014714a2bb7fad4635744.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies the study being replicated, but the supplied text provides no results or verdict about whether its finding was reproduced.",cannot_be_determined,cache/llm/targetoutcome_78c733132ef011ae645f79aa66ab0b0c_7980bfb09b9499dd00b8c3c33c318b4e.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,"The project explicitly targets Alicke (1985), but no data have been collected and therefore no replication result or verdict is reported.",cannot_be_determined,B_fulltext_read_still_cbd
c659198a109d6362a1175d3df753ce37,10.17605/osf.io/jgf2c,10.3390/ijerph18168400,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_2b8848725bf8f96f7029b22cb2eb7dd1_a02b5af7214e606021ce6a95c1270da2.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the intended replication target but reports no results or conclusion about whether its finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_2b8848725bf8f96f7029b22cb2eb7dd1_d79218f5561f120b4c5203a6867da437.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,"The supplied text is a preregistration stating that no data have been collected, so it provides no result or verdict about whether the original finding replicated.",cannot_be_determined,B_fulltext_read_still_cbd
2b04d38d10ab95dd62a12baedb6be7a9,10.17605/osf.io/fekx5,10.1023/a:1007876907268,cannot_be_determined,llm_author_year_search,,,True,gpt-5.4-mini,9,cache/llm/targetoutcome_dfe98b0ad7527d2700461e3525139f89_af4f816564193cc3aca899aefb7d57f4.json,abstract_or_refs,,False,named,cannot_be_determined,"The supplied text only identifies the prior study in the title and gives no result from the replication, so the outcome cannot be judged.",cannot_be_determined,cache/llm/targetoutcome_f7eaccc357ef868b1c2ae7e02e18e9e3_fab4e9089c9d419a0cb0178b5216fc35.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text frames the project as a stage-1 replication protocol and does not report a concluded result for the target studies.,cannot_be_determined,D_no_document
0e7b36fb937618f14e81b85e54d46070,10.17605/osf.io/qdpkc,10.2139/ssrn.1352488,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,6,cache/llm/targetoutcome_9b9ee65f8635073fb388a2b0247472e0_feebc1b7db014d53dd2ec54f41362df4.json,abstract_or_refs,,False,named,cannot_be_determined,The title identifies Dinner et al. (2011) as the replication target but supplies no result or verdict about whether its finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_9b9ee65f8635073fb388a2b0247472e0_3441a283e015ab8d55cf8becfc8466dd.json,fulltext,the discussion / conclusion section of t,True,named,not_a_replication,"The supplied text explicitly says that the reported findings were simulated and that data collection had not yet taken place, while the actual replication verdict remains a placeholder.",not_a_replication,A_fulltext_settled_but_carried_cbd_shipped
d316851da1e3be40960369f34e6d81ed,10.17605/osf.io/a8stv,10.2139/ssrn.977085,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,2,cache/llm/targetoutcome_361c866cdd6d84454d3c705b40096eef_8117769ba3e56870dd3098ea643c0a07.json,abstract_or_refs,,False,named,cannot_be_determined,The title identifies the study being replicated but supplies no evidence about whether its finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_361c866cdd6d84454d3c705b40096eef_0984019af608a9884fd339df56d73da7.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,The supplied text describes a preregistered replication and its planned analysis but provides no results or author verdict about whether the original finding was reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
95d6998ac8a381aeb133283b027ffa62,10.17605/osf.io/4yafc,10.31234/osf.io/rtqnx,cannot_be_determined,llm_author_year_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_862b66aac51b4a4997cbd670ba1eda3c_cec9754311cd6372e8481219ae612a4b.json,abstract_or_refs,,False,named,cannot_be_determined,The registration states the intended replication but supplies no results or conclusion about whether the original finding held.,cannot_be_determined,cache/llm/targetoutcome_862b66aac51b4a4997cbd670ba1eda3c_ebfe987a41ba08b710cc6a863550b670.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text is a preregistration describing planned data collection and provides no replication results or verdict.,cannot_be_determined,B_fulltext_read_still_cbd
557b788f85222b622acdc1dbe529760b,10.17605/osf.io/jrcvn,10.1037/pspi0000018,cannot_be_determined,llm_title_search,osf_registration,openalex_xml,True,gpt-5.6-luna,3,cache/llm/targetoutcome_a0bba3d8dd7dc9252ab69ce98f7d58be_1b604a260f5dff6c21390a36d70dba89.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but reports no results or verdict about whether the original findings were reproduced.,cannot_be_determined,cache/llm/targetoutcome_a0bba3d8dd7dc9252ab69ce98f7d58be_7791c0af4333fb5bdae696b73dba87ad.json,fulltext,,False,,,,,B_fulltext_read_still_cbd
21d1b7852804788d9b00be4eca322a65,10.17605/osf.io/z3y7x,10.1177/0146167212460282,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,4,cache/llm/targetoutcome_5d47cf7b1a58983148d6ec576741108a_6dd453733cccf56615fa3ec24b86becb.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text describes a planned replication but reports no results or conclusion about whether the original finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_e5aa8259ae84a661f8b973e20f7ce4b6_4f4711f553a95d9db7390e70cef2a43d.json,fulltext,"the closing pages of the paper, before t",True,named,successful,The replication reports the same close-target picture preference and distant-target word preference as the original study.,successful,A_fulltext_settled_but_carried_cbd_shipped
3ae731b6552c4e7d45ede298b5797584,10.17605/osf.io/t5kzc,10.1037/0022-3514.86.5.680,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,4,cache/llm/targetoutcome_d878b6caf5a2f7505ce532904bde6662_498be09aed3d3766c362ae4187b5081b.json,abstract_or_refs,,False,named,cannot_be_determined,The title identifies the study being replicated but the supplied text provides no results or conclusion about whether its finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_8620b2c8c9e823183c846b5725042c24_8a63887690ef0a7afa52e6bd1ede5975.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the replication target but provides no results or author verdict about whether the original finding was reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
47ecf304a25c0f7af7b8fb4013cac755,10.17605/osf.io/p8cuv,10.1177/0956797617752641,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_ba9846d7d82793e8669db319875d6c7e_a4ff53c15db6290cfb3e60e94d64de91.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies the replication target, but the supplied abstract does not report whether the original finding was reproduced.",cannot_be_determined,cache/llm/targetoutcome_ba9846d7d82793e8669db319875d6c7e_50d5b326236306f7a910ac860ad3bbf0.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,The supplied text identifies the replication target but provides no results or verdict from the BYU-I replication itself.,cannot_be_determined,B_fulltext_read_still_cbd
adf02813d80d446a14cded0c4324fa58,10.17605/osf.io/6m9sy,10.4324/9781315802725-10,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,1,,,,,,,,,cache/llm/targetoutcome_86172fccc3d29e0859e5951ea4a0a0b1_62ec0f99af83d9c05c6da737fb8322ab.json,fulltext,"the closing pages of the paper, before t",False,only,cannot_be_determined,The supplied text describes the planned replication and analysis but reports no results or verdict about whether Gentner and Gentner's finding was reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
56bbf82bc1adf7fe123a2dd0a75eb0d6,10.17605/osf.io/a2tgb,10.1371/journal.pone.0100115,cannot_be_determined,llm_title_search,osf_files,grobid,False,gpt-5.6-luna,6,cache/llm/targetoutcome_c2e60021296299af3d60b74de1169353_7aec92bb78950f8fba498c74d1443740.json,abstract_or_refs,,True,named,cannot_be_determined,The supplied evidence identifies the experiments being replicated but provides no results or authorial verdict about whether their findings held.,cannot_be_determined,,,,,,,,,C_doc_but_no_fulltext_call_found
04a8aa355286e949dc47b8c9aee7465c,10.17605/osf.io/e5k4j,10.1037/e640112011-058,cannot_be_determined,llm_title_search,osf_files,grobid,False,gpt-5.6-luna,8,cache/llm/targetoutcome_d2d3493b68cc44dedb432cf2e7eef99d_8556dcf9deced13252fa0d9ad34522ef.json,abstract_or_refs,,False,named,cannot_be_determined,The title identifies McKenzie et al. (2006) as the replication target but provides no evidence about whether its finding was reproduced.,cannot_be_determined,,,,,,,,,C_doc_but_no_fulltext_call_found
2374df01e91e4d4f1079e70db8ba40c3,10.17605/osf.io/f3ycb,10.1023/a:1007876907268,cannot_be_determined,llm_title_search,osf_files,grobid,True,gpt-5.6-luna,8,cache/llm/targetoutcome_6077227a2968a886c26f7e2f580717a6_68ade65af9d2f45a11481e3fb0e36209.json,abstract_or_refs,,True,named,cannot_be_determined,The supplied text identifies the registered replication target but provides no results or author verdict about whether the original findings held.,cannot_be_determined,,,,,,,,,C_doc_but_no_fulltext_call_found
1a9d320fc7ce9e80f6cc96a28a429cc9,10.17605/osf.io/3cmz4,10.1111/j.1467-9280.2009.02326.x,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,3,cache/llm/targetoutcome_75d7d5b58fe231985a94951632c6e9f7_6963d41b1cf39d84bea5a90fa6aadcc4.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication targets but reports no results or verdict about whether either original finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_75d7d5b58fe231985a94951632c6e9f7_da9d7e491e279028a85212cf235609ed.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,The supplied text describes planned replication studies but provides no results or authors’ verdict about whether Sachdeva et al.’s findings held.,cannot_be_determined,B_fulltext_read_still_cbd
098e0b1aef25ce66e9bd4a9050ec4042,10.17605/osf.io/6875n,10.1177/01461672221117691,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.4-mini,7,cache/llm/targetoutcome_199b64f7c5dc372746ede7dbddcf0fe3_fc8b00a87d74e753c2ab48bd8b81ee85.json,abstract_or_refs,,False,named,cannot_be_determined,"The supplied text identifies the study being replicated but gives no replication results, so the outcome cannot be determined from the evidence shown.",cannot_be_determined,cache/llm/targetoutcome_199b64f7c5dc372746ede7dbddcf0fe3_13c92aba3681ee07583878f48fd5fd5b.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,"The paper explicitly says it is conducting a replication of Capraro and Celadin (2023), and no results from that replication are provided in the supplied text.",cannot_be_determined,B_fulltext_read_still_cbd
60179849d597838941d0a60528857a20,10.17605/osf.io/yq97v,10.1037/0022-3514.50.2.229,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,3,,,,,,,,,cache/llm/targetoutcome_f06829dd626219c3ce4f607d79392cc9_499cee191643c55ddfeefdffea135b82.json,fulltext,"the closing pages of the paper, before t",False,only,cannot_be_determined,"The supplied text describes a planned replication and conditional criteria for interpreting possible results, but reports no observed outcome.",cannot_be_determined,B_fulltext_read_still_cbd
4a959c2482ba0379b3657c8cdafa0569,10.17605/osf.io/sjevy,10.1016/s0028-3932(97)00015-8,cannot_be_determined,llm_author_year_search,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_3a53aa0ff08373f20446c04ddba56826_44d9ccb1a9908a0df6866a2731e31b6c.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but reports no results or conclusion about whether the original finding held.,cannot_be_determined,,,,,,,,,D_no_document
9a913c31cb09e8e12f47d532c7c5953c,,10.3758/pbr.17.5.644,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,6,cache/llm/targetoutcome_a757d5fa26834dbc509d5f5a2472aa59_e547141b55d0e0cd44dd56983ed227ea.json,abstract_or_refs,,False,named,prospective_registration,The paper is a prospective replication plan and provides no results or conclusion about whether the original findings were reproduced.,prospective_registration,cache/llm/targetoutcome_a757d5fa26834dbc509d5f5a2472aa59_601b6bbe0740a1edaccd9a4b7a14ad93.json,fulltext,"the closing pages of the paper, before t",True,named,prospective_registration,The paper is a study plan and supplies no results or authorial verdict about whether the original findings were reproduced.,prospective_registration,A_fulltext_settled_but_carried_cbd_shipped
d4841b93fbaa8fe98aed35d975caea50,10.17605/osf.io/349sr,10.1038/ncb2048,cannot_be_determined,llm_author_year_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_dca8440b5618cf6275b001157fe68ea5_3b17e33bf9e5700d04dcc814ce02abd5.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but gives no evidence about whether the original finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_dca8440b5618cf6275b001157fe68ea5_8f009675f735d82962bb0dc0dc531af9.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,"The title identifies the replication target, but the supplied text contains no results or conclusion about whether the original finding was reproduced.",cannot_be_determined,B_fulltext_read_still_cbd
6901f91957cc7c2f0442d8a7c101640a,10.17605/osf.io/fyzwd,10.1037/0022-3514.49.6.1621,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,8,cache/llm/targetoutcome_78c733132ef011ae645f79aa66ab0b0c_00240c49d30014714a2bb7fad4635744.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies the study being replicated, but the supplied text provides no results or verdict about whether its finding was reproduced.",cannot_be_determined,cache/llm/targetoutcome_78c733132ef011ae645f79aa66ab0b0c_7980bfb09b9499dd00b8c3c33c318b4e.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,"The project explicitly targets Alicke (1985), but no data have been collected and therefore no replication result or verdict is reported.",cannot_be_determined,B_fulltext_read_still_cbd
299defb9a8f3448b53e41f3cc8b6a1c5,10.23668/psycharchives.2652,10.1016/0749-5978(91)90020-t,cannot_be_determined,llm_author_year_search,landing_Leibniz Institut für Psychologie (ZPID),pdfminer,True,gpt-5.4-mini,6,cache/llm/targetoutcome_c19349a159958f25fcf656de88d0aa6d_368ce8b3916215bcbbfaf9e5fd9e3aeb.json,abstract_or_refs,,False,,,,,cache/llm/targetoutcome_90a2c5cf42632e9517bb9d32e87d334e_7b65188f655d2928f02873cb841c5b2e.json,fulltext,"the closing pages of the paper, before t",False,,,,,B_fulltext_read_still_cbd
8972c60f76ec279386b9253d6cb89a92,10.5281/zenodo.4815776,10.1371/journal.pone.0085880,cannot_be_determined,llm_title_search,,,True,gpt-5.4-mini,4,cache/llm/targetoutcome_af191ae63fa7471f82107aba9e3aca23_279ab22d844b6fb3b353a8f9333772ad.json,abstract_or_refs,,False,named,descriptive only,"The paper names Zhu et al. (2014) as the study being revisited, but the supplied text gives no comparison of new results against the original finding.",descriptive only,,,,,,,,,D_no_document
90b3157051a33ca6959677e665b02d6d,10.17605/osf.io/47ycp,10.1177/0956797615573516,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_4445f103dc1e738385f45d7106f5648f_f487d07f43a9f2c98df008a2f22bcfdd.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but reports no results or conclusion about whether Experiment 3 was replicated.,cannot_be_determined,cache/llm/targetoutcome_4445f103dc1e738385f45d7106f5648f_2bcb17a79a2f13cfaf9a82fc1f1fa3d9.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,The supplied text identifies the replication target but does not report the replication's results or state whether the original finding was supported.,cannot_be_determined,B_fulltext_read_still_cbd
04e2af03b3339f3f760c245b9297b996,10.17605/osf.io/92b8d,10.1111/j.1467-9280.2008.02056.x,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,2,cache/llm/targetoutcome_020016d415c2135e13840bed66921c34_4803cddd34a347665798bf9c2b60ad8a.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies Epley et al. (2008) as the replication target, but the supplied text gives no verdict about whether its finding was replicated.",cannot_be_determined,cache/llm/targetoutcome_020016d415c2135e13840bed66921c34_1be06b816839877cc04bc5510f8a602f.json,fulltext,the discussion / conclusion section of t,True,named,cannot_be_determined,"The paper is a Stage 1 registered-report template with no data collection and only a placeholder for the eventual empirical support, so it provides no replication outcome.",cannot_be_determined,B_fulltext_read_still_cbd
4dc413f2f12873e572d7a5f8efa2f614,10.17605/osf.io/bns5j,10.1016/s0028-3932(97)00015-8,cannot_be_determined,llm_author_year_search,,,True,gpt-5.6-luna,2,cache/llm/targetoutcome_3a53aa0ff08373f20446c04ddba56826_44d9ccb1a9908a0df6866a2731e31b6c.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but reports no results or conclusion about whether the original finding held.,cannot_be_determined,,,,,,,,,D_no_document
2410fb343cfb5ab9aa229eae10552c6f,10.17605/osf.io/zxqfu,10.1038/nm.2753,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,2,cache/llm/targetoutcome_7918fbef4486ee8335f1f62d5e833d0a_8816fc21c4533a113003e3a6d8cf8a4a.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but provides no results or conclusion about whether Peinado et al.'s finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_7918fbef4486ee8335f1f62d5e833d0a_879b5e9740048f52083cf12f1f60192b.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the replication target but provides no results or author verdict about whether the original finding was reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
1186d8f18db6a50d93dcfdacfeaabda3,10.17605/osf.io/wqjav,10.1037/h0055756,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.6-luna,9,cache/llm/targetoutcome_be740b67cf38e35685be83988eef4e94_a4ed02b2fdcc394cb47fc7d083f00215.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies Asch (1946) as the replication target, but the supplied text provides no results or verdict about whether the original finding was reproduced.",cannot_be_determined,cache/llm/targetoutcome_3d568dc435284f7428d67c30fca26e5c_50cce8d9cf7dce912910059829a77d8b.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,The supplied text describes a planned replication and its hypotheses but provides no results or author verdict about whether Asch's findings were reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
3781a3888b6077795dc2d056e8f4f5ea,10.17605/osf.io/6zvht,10.1037/0022-3514.39.4.578,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,1,,,,,,,,,cache/llm/targetoutcome_151cc14da9cc292954e15b4203f58562_773148b263577060921344049b531ea9.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the project as a replication of Hamill (1980) but provides no results or authorial verdict about whether the original finding held.,cannot_be_determined,B_fulltext_read_still_cbd
ae145d5cd1c17007e90a9c5058b3d15e,10.17605/osf.io/839ax,10.1037/a0018066,cannot_be_determined,llm_author_year_search,,,True,gpt-5.6-luna,1,cache/llm/targetoutcome_c2be6e3fc62e43c692efdb81ef70d902_3d10e4331dcc68330a03a8de510ebe46.json,abstract_or_refs,,False,named,cannot_be_determined,"The paper is only an open-ended preregistration stating that data have not yet been collected, so it reports no replication outcome.",cannot_be_determined,,,,,,,,,D_no_document
3fd25ade9a9bdc5d4be48ff47f080a0d,10.17605/osf.io/7jxdk,10.1007/s11199-016-0606-1,cannot_be_determined,llm_title_search,osf_files,docx,True,gpt-5.6-luna,1,,,,,,,,,cache/llm/targetoutcome_dc53df1b3ef4128c3a27dc3e7d76e5ea_53aebdffd9b61511d091117b2bc22afd.json,fulltext,"the closing pages of the paper, before t",True,only,cannot_be_determined,The supplied text describes the planned conceptual replication but provides no results or conclusion about whether Ashburn-Nardo's findings were reproduced.,cannot_be_determined,B_fulltext_read_still_cbd
b892b075a0709daf5eed4fbcbfbf183e,10.17605/osf.io/3dpf7,10.1016/j.paid.2023.112401,cannot_be_determined,llm_title_search,osf_files,pdfminer,True,gpt-5.4-mini,2,,,,,,,,,cache/llm/targetoutcome_b5fa1b0136eeb56497e0f20a00edac6a_18d6269416b50546de37bf7a51de672d.json,fulltext,"the closing pages of the paper, before t",True,named,cannot_be_determined,"The supplied text states only the intended replication of Li (2023) Study 1 and gives no results, so the replication outcome cannot be assessed.",cannot_be_determined,B_fulltext_read_still_cbd
132ec1b94cb449f3136a192ca4630334,10.17605/osf.io/jb5hf,10.1037/0096-3445.136.2.289,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,2,cache/llm/targetoutcome_c14be09411595c153b6c7f614d6cab13_1764a9cadb7cc35c90806816a2861546.json,abstract_or_refs,,False,named,cannot_be_determined,The title identifies the study being replicated but the supplied text gives no result or verdict about whether its finding was reproduced.,cannot_be_determined,cache/llm/targetoutcome_c14be09411595c153b6c7f614d6cab13_f1c46ad0eab7ffdeece1e81388bd4bba.json,fulltext,the discussion / conclusion section of t,False,named,cannot_be_determined,"The supplied text shows that the replication failed to reproduce the original current-mood differences, but it does not provide the replication results for emotional intensity or an overall verdict covering all three experiments.",cannot_be_determined,B_fulltext_read_still_cbd
1703ae76f9cb07535d8b883f89942775,10.17605/osf.io/6z32c,10.1002/(sici)1099-0771(199806)11:2<107::aid-bdm292>3.3.co;2-p,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,1,,,,,,,,,cache/llm/targetoutcome_4e5e8ae0e10f81c3ac65a36fa5579d12_47a25790cfbb9f87aec4cb687ea8ee3e.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies a replication of Hsee (1998) but reports no results or conclusion about whether the original findings held.,cannot_be_determined,B_fulltext_read_still_cbd
9cb3a7a54c8aa80f23fdd630a9f0740d,10.17605/osf.io/z8vd9,10.1016/j.jesp.2015.08.003,cannot_be_determined,llm_author_year_search,osf_files,docx,True,gpt-5.6-luna,8,cache/llm/targetoutcome_d036a5b2fadfb4d8edc970979a56865f_427f20ea29e28e29e1edeaee24240e8a.json,abstract_or_refs,,False,named,cannot_be_determined,The supplied text identifies the replication target but provides no result or author verdict about whether the original finding held.,cannot_be_determined,cache/llm/targetoutcome_52943f8c52ff829271296e4669fd497c_a7a1d4b2a5758073e91ece18927cb7a4.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text describes planned replication tests but reports no results or verdict about whether any of the original findings held.,cannot_be_determined,B_fulltext_read_still_cbd
536dac3aefa1677af157fd3fd80dfe72,10.17605/osf.io/k4up5,10.1111/1467-9280.02431,cannot_be_determined,llm_title_search,osf_files,grobid,True,gpt-5.4-mini,10,cache/llm/targetoutcome_98ac8a8651b0aabf89c0e174deb2fc18_71cf508579ea395a5daeba7eb1a739c6.json,abstract_or_refs,,False,named,cannot_be_determined,"The title identifies the original study being revisited, but the supplied abstract does not state whether the replication supported or failed to support it.",cannot_be_determined,cache/llm/targetoutcome_98ac8a8651b0aabf89c0e174deb2fc18_84f6578fa659e035f75161dc98acfd38.json,fulltext,"the closing pages of the paper, before t",False,named,cannot_be_determined,The supplied text identifies the paper as a replication of Fox and Rottenstreich (2003) but provides no substantive results from which to judge whether the original finding was supported.,cannot_be_determined,B_fulltext_read_still_cbd
